id;name;fragments;old_queue_candidate;confidence;review_status;pdf_samples;red_score;blue_score;green_score;method_note
1167939427;ул. 800-летия Москвы от пересечения с Дубнинской ул. до пересечения с Керамическим проездом;2;2;0.92;высокая уверенность;97;0;16;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12344971;ул. 800-летия Москвы, д. 1, к. 1 (проезд между магазином «Автотехцентр» и газоном);1;2;0.67;средняя уверенность;33;11;33;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
937922589;ул. Большая Академическая (разворотный участок от ул. З. и А. Космодемьянских);1;;0;нужна ручная сверка;40;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
937167505;ул. Большая Академическая (разворотный участок от ул. Космонавта Волкова);1;1;0.22;низкая уверенность;185;132;57;103;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12345219;ул. Маршала Шапошникова;1;2;0.6;средняя уверенность;107;0;101;40;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1095528747;ул. Маршала Шапошникова, 37А с.4;1;2;1.0;высокая уверенность;10;0;8;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002372;ул. Немчинова;2;2;0.85;высокая уверенность;97;0;71;11;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
903820014;ул. Петрозаводская д.24Б (ООО «Крона» ТЦ «Ховрино»);1;1;1.0;высокая уверенность;61;19;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1032919520;ул. Сперанского;1;1;1.0;высокая уверенность;50;37;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1122668926;ул. Хачатуряна (САО);1;3;0.5;средняя уверенность;19;3;0;6;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
895550577;ул.800-летия Москвы д.5 корп.3 (Межквартальный проезд);1;1;1.0;высокая уверенность;13;8;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
12345089;улица 8 Марта;1;2;0.07;низкая уверенность;542;63;70;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002353;улица 800-летия Москвы;3;2;0.21;низкая уверенность;499;177;224;32;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002643;улица Авиаконструктора Яковлева;1;2;0.44;средняя уверенность;126;54;97;38;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002334;улица Адмирала Макарова;1;3;0.12;низкая уверенность;445;0;207;236;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002272;улица Академика Ильюшина;2;2;0.94;высокая уверенность;200;0;34;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
1098037461;улица Александра Гомелевского;1;2;0.61;средняя уверенность;585;79;511;200;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
740724327;улица Асеева;1;2;1.0;высокая уверенность;43;0;22;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
754383400;улица Бусиновская Горка;1;2;0.9;высокая уверенность;211;0;105;10;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002213;улица Венецианова;1;;0;нужна ручная сверка;10;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002338;улица Верхняя Масловка;1;2;0.62;средняя уверенность;194;15;84;32;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002218;улица Викторенко;1;2;1.0;высокая уверенность;231;0;113;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002220;улица Войкова;2;3;0.68;средняя уверенность;59;0;7;22;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002237;улица Гризодубовой;1;3;0.5;средняя уверенность;231;19;104;210;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002260;улица Дыбенко;1;3;0.81;высокая уверенность;357;0;36;193;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
123454100;улица Зои и Александра Космодемьянских;2;2;0.43;средняя уверенность;818;0;343;197;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002264;улица Зорге;1;2;0.45;средняя уверенность;731;121;222;66;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
889135460;улица Игоря Численко;1;2;1.0;высокая уверенность;66;0;64;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002277;улица Кипренского;2;2;0.45;средняя уверенность;71;0;40;22;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002631;улица Клары Цеткин;2;2;0.63;средняя уверенность;422;32;290;106;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002281;улица Коккинаки;2;2;0.57;средняя уверенность;108;0;11;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002583;улица Константина Симонова;1;2;1.0;высокая уверенность;41;0;15;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002293;улица Крамского;1;2;0.0;низкая уверенность;5;0;5;5;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002302;улица Лавочкина;1;1;0.02;низкая уверенность;176;54;53;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
309891302;улица Лавочкина (Ховрино);1;2;0.05;низкая уверенность;505;172;182;14;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002303;улица Левитана;1;3;1.0;высокая уверенность;133;0;0;41;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002307;улица Линии Октябрьской Железной Дороги;2;2;0.98;высокая уверенность;244;0;110;2;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
754779882;улица Лихоборские Бугры;1;;0;нужна ручная сверка;236;0;0;0;точечный/ориентировочный объект либо цвет линии не считан
10002396;улица Луиджи Лонго;1;2;0.89;высокая уверенность;102;0;37;4;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
871599900;улица Михаила Якушина;1;2;1.0;высокая уверенность;29;0;29;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002375;улица НИКФИ;1;2;0.29;низкая уверенность;58;0;3;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002437;улица Поленова;2;3;0.07;низкая уверенность;202;0;118;127;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002656;улица Полины Осипенко (пр.пр № 5489);1;1;0.0;низкая уверенность;260;59;46;59;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002557;улица Прянишникова;1;2;1.0;высокая уверенность;413;0;88;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002571;улица Розанова;1;2;0.42;средняя уверенность;61;33;57;6;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002573;улица Саврасова;1;2;0.95;высокая уверенность;21;0;21;1;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002229;улица Самеда Вургуна;1;1;0.31;низкая уверенность;112;74;51;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
814052668;улица Святослава Федорова;1;1;1.0;высокая уверенность;32;12;0;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002578;улица Серова;1;2;0.78;высокая уверенность;18;0;18;4;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002598;улица Степана Супруна;1;2;0.73;высокая уверенность;67;18;67;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002599;улица Сурикова;1;3;0.73;высокая уверенность;419;0;38;140;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002609;улица Усиевича;1;2;0.82;высокая уверенность;612;59;480;84;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
901875129;улица Чавеса;1;2;0.91;высокая уверенность;74;0;74;7;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002636;улица Черняховского;3;2;0.38;низкая уверенность;407;0;221;136;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002642;улица Юннатов;2;2;0.92;высокая уверенность;243;11;135;5;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
906610828;улица Юрия Никулина;1;2;1.0;высокая уверенность;266;0;266;0;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
10002661;улица генерала Сандалова (пр 5508);1;2;0.6;средняя уверенность;161;0;96;38;"историческая PDF-разметка; отдельная врезка Молжаниновского учитывается"
